Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;7759;6832;8686;96,7;31;30;1;70;99,1;1;7420;269;143;62;24;39;36;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;9430;8133;10727;96,7;31;30;1;70;99,3;2;8951;410;243;91;21;55;53;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;15039;14212;15866;96,7;31;30;1;83;99,4;3;12079;2877;615;837;632;793;757;36
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;13399;12633;14165;96,7;31;30;1;60;99,6;4;10478;2861;588;878;522;872;832;40
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;75;63;87;96,7;31;30;1;15;80,0;5;55;5;2;1;1;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;22830;20774;24886;96,7;31;30;1;130;99,4;Totalt i retning Åsland;19429;3271;832;969;543;927;885;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;22872;21114;24630;96,7;31;30;1;168;99,3;Totalt i retning Mortensrud;19553;3150;760;901;657;833;794;39
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;45701;41958;49444;96,7;31;30;1;297;99,4;Totalt;38982;6422;1592;1870;1200;1760;1680;80
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;9864;9117;10611;100,0;30;30;0;89;99,1;1;9415;360;191;85;31;53;50;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;11991;10720;13262;100,0;30;30;0;103;99,1;2;11317;571;327;129;35;80;75;5
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;16639;16069;17209;100,0;30;30;0;103;99,4;3;13258;3278;701;955;735;886;851;35
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;14641;14048;15234;100,0;30;30;0;75;99,5;4;11315;3251;658;1010;598;986;939;47
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;227;159;295;100,0;30;30;0;28;87,7;5;187;12;5;3;3;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;26552;24704;28400;100,0;30;30;0;178;99,3;Totalt i retning Åsland;22580;3795;981;1132;627;1055;1005;50
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;26810;25482;28138;100,0;30;30;0;219;99,2;Totalt i retning Mortensrud;22913;3678;901;1050;776;952;912;40
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;53363;50344;56382;100,0;30;30;0;398;99,3;Totalt;45493;7473;1882;2182;1402;2007;1917;90
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;8486;7830;9142;100,0;31;31;0;60;99,3;1;8066;360;184;83;43;50;48;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;10429;9445;11413;100,0;31;31;0;65;99,4;2;9880;483;279;111;35;59;57;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;16306;15729;16883;100,0;31;31;0;80;99,5;3;13063;3163;684;945;722;812;777;35
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;14405;13869;14941;100,0;31;31;0;57;99,6;4;11204;3144;637;971;657;878;836;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;77;65;89;100,0;31;31;0;7;90,9;5;59;12;3;2;6;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;24834;23323;26345;100,0;31;31;0;122;99,5;Totalt i retning Åsland;21084;3628;916;1082;692;937;893;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;24869;23642;26096;100,0;31;31;0;147;99,4;Totalt i retning Mortensrud;21187;3535;871;1030;770;863;825;38
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;49703;46991;52415;100,0;31;31;0;268;99,5;Totalt;42272;7163;1787;2113;1463;1801;1719;82
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;9636;8940;10332;100,0;31;31;0;92;99,0;1;9185;359;191;84;35;49;46;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;11624;10571;12677;100,0;31;31;0;96;99,2;2;11032;496;291;111;36;58;56;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;16683;16171;17195;100,0;31;31;0;98;99,4;3;13487;3098;663;937;690;807;773;34
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;14771;14296;15246;100,0;31;31;0;70;99,5;4;11582;3119;638;983;604;894;851;43
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;295;188;402;100,0;31;31;0;30;89,8;5;246;19;7;4;6;2;2;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;26397;24876;27918;100,0;31;31;0;167;99,4;Totalt i retning Åsland;22614;3616;928;1094;640;954;908;46
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;26612;25402;27822;100,0;31;31;0;220;99,2;Totalt i retning Mortensrud;22918;3474;860;1025;731;858;821;37
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;53009;50376;55642;100,0;31;31;0;387;99,3;Totalt;45532;7090;1789;2119;1371;1812;1729;83
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;9709;9008;10410;100,0;30;30;0;70;99,3;1;9246;393;202;92;38;62;58;4
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;11857;10940;12774;100,0;30;30;0;76;99,4;2;11284;497;303;105;28;61;58;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;16143;15682;16604;100,0;30;30;0;77;99,5;3;12866;3199;666;927;654;953;912;41
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;14616;14215;15017;100,0;30;30;0;52;99,6;4;11361;3203;642;967;638;956;912;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;489;327;651;100,0;30;30;0;29;94,1;5;438;22;9;5;4;4;4;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;26596;25259;27933;100,0;30;30;0;130;99,5;Totalt i retning Åsland;22737;3729;950;1081;671;1027;979;48
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;26218;25029;27407;100,0;30;30;0;174;99,3;Totalt i retning Mortensrud;22458;3586;871;1015;691;1010;966;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;52815;50311;55319;100,0;30;30;0;305;99,4;Totalt;45195;7315;1821;2096;1362;2035;1944;91
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;9061;8325;9797;100,0;31;31;0;34;99,6;1;8666;361;185;80;40;56;53;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;11164;10259;12069;100,0;31;31;0;32;99,7;2;10633;500;303;105;28;64;61;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;15531;15006;16056;100,0;31;31;0;47;99,7;3;12424;3060;635;869;617;940;896;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;14259;13814;14704;100,0;31;31;0;26;99,8;4;11152;3081;609;919;642;912;868;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;359;252;466;100,0;31;31;0;11;96,9;5;336;12;5;2;3;2;2;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;25425;24080;26770;100,0;31;31;0;58;99,8;Totalt i retning Åsland;21786;3581;912;1024;669;975;929;46
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;24949;23640;26258;100,0;31;31;0;91;99,6;Totalt i retning Mortensrud;21425;3433;825;952;660;997;950;47
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;50374;47725;53023;100,0;31;31;0;149;99,7;Totalt;43211;7014;1737;1975;1329;1973;1880;93
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;7762;6930;8594;100,0;30;30;0;15;99,8;1;7418;329;168;71;37;52;50;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;9370;8397;10343;100,0;30;30;0;13;99,9;2;8892;465;270;99;29;67;64;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;14637;13862;15412;100,0;30;30;0;28;99,8;3;11526;3083;629;844;645;965;922;43
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;13248;12616;13880;100,0;30;30;0;16;99,9;4;10182;3050;588;887;624;951;906;45
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;92;66;118;100,0;30;30;0;2;97,8;5;84;6;3;1;2;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;22618;21015;24221;100,0;30;30;0;29;99,9;Totalt i retning Åsland;19073;3516;858;986;653;1019;971;48
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;22490;20873;24107;100,0;30;30;0;45;99,8;Totalt i retning Mortensrud;19028;3418;800;916;683;1018;973;45
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;45108;41890;48326;100,0;30;30;0;73;99,8;Totalt;38101;6934;1658;1903;1336;2038;1945;93
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;7224;6211;8237;100,0;31;31;0;9;99,9;1;6919;296;144;64;36;52;50;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;8696;7526;9866;100,0;31;31;0;4;100,0;2;8275;417;239;84;26;67;64;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;14118;13231;15005;100,0;31;31;0;19;99,9;3;11564;2535;517;688;549;781;743;38
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;12660;11878;13442;100,0;31;31;0;8;99,9;4;10119;2533;473;723;524;811;770;41
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;67;44;90;100,0;31;31;0;2;97,0;5;60;5;2;2;1;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;21356;19413;23299;100,0;31;31;0;13;99,9;Totalt i retning Åsland;18394;2949;713;807;550;879;835;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;21408;19505;23311;100,0;31;31;0;28;99,9;Totalt i retning Mortensrud;18544;2836;663;754;586;833;793;40
12357V625212;Klemetsrud;EV6 S15D1 m1191;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;42763;38929;46597;100,0;31;31;0;40;99,9;Totalt;36938;5785;1376;1561;1136;1712;1628;84
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5525;4568;6482;100,0;31;31;0;6;99,9;1;5271;247;119;53;31;44;42;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;6593;5602;7584;100,0;31;31;0;4;99,9;2;6233;356;207;68;22;58;55;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;12471;11429;13513;100,0;31;31;0;15;99,9;3;9949;2507;500;643;619;746;715;31
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;11422;10580;12264;100,0;31;31;0;6;99,9;4;8911;2505;469;694;506;835;796;39
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;33;15;51;100,0;31;31;0;1;97,0;5;28;4;1;2;0;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;18015;16188;19842;100,0;31;31;0;10;99,9;Totalt i retning Åsland;15144;2860;676;763;528;893;851;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;18030;16034;20026;100,0;31;31;0;22;99,9;Totalt i retning Mortensrud;15248;2759;620;698;650;790;757;33
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;36044;32229;39859;100,0;31;31;0;32;99,9;Totalt;30393;5620;1296;1461;1179;1684;1608;76
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;6680;5800;7560;100,0;28;28;0;11;99,8;1;6367;303;142;66;41;53;50;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7803;6951;8655;100,0;28;28;0;5;99,9;2;7358;440;247;83;30;79;76;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;13666;12843;14489;100,0;28;28;0;19;99,9;3;10781;2866;557;735;720;855;818;37
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;12486;11868;13104;100,0;28;28;0;8;99,9;4;9626;2853;516;787;595;955;910;45
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;45;5;85;100,0;28;28;0;1;97,8;5;40;5;2;2;0;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;20290;18836;21744;100,0;28;28;0;14;99,9;Totalt i retning Åsland;16984;3292;763;869;626;1034;986;48
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;20390;18713;22067;100,0;28;28;0;29;99,9;Totalt i retning Mortensrud;17187;3173;701;804;761;907;868;39
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;40680;37572;43788;100,0;28;28;0;43;99,9;Totalt;34171;6466;1463;1673;1387;1942;1854;88
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;6942;6134;7750;100,0;31;31;0;16;99,8;1;6609;317;159;65;37;56;54;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;8240;7345;9135;100,0;31;31;0;11;99,9;2;7780;448;262;86;28;73;70;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;14314;13505;15123;100,0;31;31;0;29;99,8;3;11174;3111;619;822;686;984;942;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;12956;12296;13616;100,0;31;31;0;16;99,9;4;9849;3091;575;863;659;994;949;45
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;42;35;49;100,0;31;31;0;2;95,2;5;35;5;2;1;1;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;21196;19647;22745;100,0;31;31;0;27;99,9;Totalt i retning Åsland;17630;3539;837;949;687;1066;1019;47
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;21298;19681;22915;100,0;31;31;0;47;99,8;Totalt i retning Mortensrud;17818;3433;780;888;724;1041;997;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;42494;39334;45654;100,0;31;31;0;73;99,8;Totalt;35448;6972;1617;1838;1411;2107;2016;91
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;7448;6490;8406;100,0;30;30;0;42;99,4;1;7082;324;153;68;42;61;58;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;9156;7908;10404;100,0;30;30;0;39;99,6;2;8614;504;279;106;34;84;78;6
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;14900;13966;15834;100,0;30;30;0;61;99,6;3;11808;3031;641;847;600;942;903;39
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;13317;12593;14041;100,0;30;30;0;37;99,7;4;10347;2933;576;858;600;899;858;41
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;66;51;81;100,0;30;30;0;4;93,9;5;54;8;2;2;1;3;3;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;22473;20515;24431;100,0;30;30;0;75;99,7;Totalt i retning Åsland;18961;3437;855;964;634;983;936;47
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;22414;20518;24310;100,0;30;30;0;107;99,5;Totalt i retning Mortensrud;18944;3363;796;917;643;1006;964;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;44888;41058;48718;100,0;30;30;0;184;99,6;Totalt;37904;6800;1652;1881;1277;1990;1901;89
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;8465;7527;9403;100,0;31;31;0;62;99,3;1;8046;357;176;81;39;62;58;4
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;9964;8642;11286;100,0;31;31;0;57;99,4;2;9422;485;285;104;28;68;65;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;15512;14747;16277;100,0;31;31;0;77;99,5;3;12402;3033;642;886;579;926;886;40
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;13864;13128;14600;100,0;31;31;0;52;99,6;4;10829;2983;595;916;585;887;845;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;124;80;168;100,0;31;31;0;9;92,7;5;106;10;3;2;2;2;2;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;23835;21786;25884;100,0;31;31;0;108;99,5;Totalt i retning Åsland;20260;3467;880;1021;613;955;909;46
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;24093;22386;25800;100,0;31;31;0;147;99,4;Totalt i retning Mortensrud;20545;3400;822;968;620;990;946;44
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;47928;44246;51610;100,0;31;31;0;255;99,5;Totalt;40805;6868;1701;1989;1233;1945;1855;90
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;10444;9757;11131;100,0;30;30;0;109;99,0;1;9902;432;227;96;40;69;66;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;12581;11553;13609;100,0;30;30;0;96;99,2;2;11876;610;371;129;33;77;73;4
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;17417;16919;17915;100,0;30;30;0;95;99,5;3;13783;3540;771;1044;741;983;941;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;15326;14852;15800;100,0;30;30;0;71;99,5;4;11766;3489;701;1088;663;1037;986;51
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;171;122;220;100,0;30;30;0;17;90,1;5;141;12;6;2;3;2;2;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;27909;26414;29404;100,0;30;30;0;167;99,4;Totalt i retning Åsland;23642;4100;1072;1218;696;1114;1059;55
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;28029;26841;29217;100,0;30;30;0;220;99,2;Totalt i retning Mortensrud;23826;3983;1003;1142;784;1054;1009;45
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;55939;53413;58465;100,0;30;30;0;388;99,3;Totalt;47468;8083;2076;2360;1480;2168;2068;100
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;8956;8278;9634;100,0;31;31;0;91;99,0;1;8537;328;182;70;29;47;44;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;11000;10044;11956;100,0;31;31;0;78;99,3;2;10422;500;298;107;30;65;62;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;16939;16435;17443;100,0;31;31;0;90;99,5;3;13759;3090;727;909;648;807;773;34
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;14818;14366;15270;100,0;31;31;0;65;99,6;4;11731;3022;651;930;586;854;812;42
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;81;67;95;100,0;31;31;0;8;90,1;5;65;9;2;2;3;1;1;0
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;25819;24416;27222;100,0;31;31;0;143;99,4;Totalt i retning Åsland;22153;3523;949;1038;616;919;874;45
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;25975;24801;27149;100,0;31;31;0;189;99,3;Totalt i retning Mortensrud;22360;3426;911;980;680;855;818;37
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;51795;49293;54297;100,0;31;31;0;332;99,4;Totalt;44514;6949;1861;2017;1296;1775;1692;83
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;10706;10057;11355;90,3;31;28;3;91;99,2;1;10262;353;203;77;30;43;41;2
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;12420;11447;13393;90,3;31;28;3;93;99,3;2;11790;536;329;112;33;62;59;3
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;17615;17180;18050;90,3;31;28;3;98;99,4;3;14252;3265;744;966;670;886;846;40
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;15434;15026;15842;90,3;31;28;3;65;99,6;4;12191;3178;674;984;623;897;854;43
12357V625212;Klemetsrud;EV6 S15D1 m1191;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;223;148;298;90,3;31;28;3;27;87,9;5;181;15;6;2;4;2;2;0
