Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5015;4530;5500;100,0;30;30;0;0;100,0;2;4720;295;81;109;48;58;55;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5152;4595;5709;100,0;30;30;0;0;100,0;Totalt i retning TROMSDALEN;4828;324;86;111;55;71;67;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5016;4531;5501;100,0;30;30;0;1;100,0;Totalt i retning KROKEN;4720;296;81;109;48;58;55;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;10167;9131;11203;100,0;30;30;0;0;100,0;Totalt;9548;619;167;220;104;129;122;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5742;5218;6266;100,0;31;31;0;2;100,0;1;5346;395;104;145;65;81;76;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5620;5167;6073;100,0;31;31;0;1;100,0;2;5254;366;102;140;58;65;62;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5741;5217;6265;100,0;31;31;0;1;100,0;Totalt i retning TROMSDALEN;5346;395;104;145;65;81;76;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5620;5167;6073;100,0;31;31;0;0;100,0;Totalt i retning KROKEN;5254;366;102;140;58;65;62;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;11361;10392;12330;100,0;31;31;0;1;100,0;Totalt;10600;760;206;285;123;146;138;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6202;5671;6733;96,7;30;29;1;0;100,0;1;5690;512;146;200;73;93;88;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5917;5511;6323;96,7;30;29;1;0;100,0;2;5445;472;145;185;66;76;72;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6201;5670;6732;96,7;30;29;1;0;100,0;Totalt i retning TROMSDALEN;5689;512;146;200;73;93;88;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5918;5512;6324;96,7;30;29;1;0;100,0;Totalt i retning KROKEN;5446;472;145;185;66;76;72;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;12119;11190;13048;96,7;30;29;1;0;100,0;Totalt;11135;984;291;385;139;169;160;9
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4317;3991;4643;100,0;31;31;0;0;100,0;1;3956;361;104;144;42;70;66;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4214;3940;4488;100,0;31;31;0;1;100,0;2;3875;338;104;141;38;55;52;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4316;3990;4642;100,0;31;31;0;1;100,0;Totalt i retning TROMSDALEN;3955;361;104;144;42;70;66;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4216;3942;4490;100,0;31;31;0;1;100,0;Totalt i retning KROKEN;3877;338;104;141;38;55;52;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8531;7934;9128;100,0;31;31;0;0;100,0;Totalt;7831;699;208;284;80;127;119;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5421;4982;5860;100,0;31;31;0;1;100,0;1;5001;419;113;174;51;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5248;4902;5594;100,0;31;31;0;0;100,0;2;4865;383;112;166;42;63;60;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5420;4981;5859;100,0;31;31;0;0;100,0;Totalt i retning TROMSDALEN;5000;419;113;174;51;81;77;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5249;4903;5595;100,0;31;31;0;0;100,0;Totalt i retning KROKEN;4866;383;112;166;42;63;60;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;10670;9890;11450;100,0;31;31;0;2;100,0;Totalt;9866;802;225;340;93;144;137;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5902;5472;6332;100,0;30;30;0;1;100,0;1;5442;459;122;185;62;89;85;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5687;5351;6023;100,0;30;30;0;0;100,0;2;5273;414;118;169;56;72;69;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5901;5471;6331;100,0;30;30;0;0;100,0;Totalt i retning TROMSDALEN;5442;459;122;185;62;89;85;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5688;5352;6024;100,0;30;30;0;0;100,0;Totalt i retning KROKEN;5273;414;118;169;56;72;69;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;11589;10829;12349;100,0;30;30;0;0;100,0;Totalt;10715;874;239;354;118;163;155;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5539;5081;5997;100,0;31;31;0;0;100,0;1;5154;385;98;150;54;83;79;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5425;5036;5814;100,0;31;31;0;0;100,0;2;5070;355;95;142;51;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5539;5081;5997;100,0;31;31;0;0;100,0;Totalt i retning TROMSDALEN;5154;385;98;150;54;83;79;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5426;5037;5815;100,0;31;31;0;1;100,0;Totalt i retning KROKEN;5071;355;95;142;51;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;10964;10120;11808;100,0;31;31;0;0;100,0;Totalt;10224;740;193;292;105;150;143;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5594;5197;5991;100,0;30;30;0;0;100,0;1;5215;379;101;138;55;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5421;5092;5750;100,0;30;30;0;0;100,0;2;5087;334;90;131;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5594;5197;5991;100,0;30;30;0;0;100,0;Totalt i retning TROMSDALEN;5214;379;101;138;55;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5422;5093;5751;100,0;30;30;0;0;100,0;Totalt i retning KROKEN;5088;334;89;131;48;66;63;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;11016;10294;11738;100,0;30;30;0;1;100,0;Totalt;10302;714;191;269;104;151;143;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5348;4855;5841;100,0;31;31;0;0;100,0;1;5036;312;80;110;52;70;67;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5226;4773;5679;100,0;31;31;0;1;100,0;2;4955;271;72;102;43;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5347;4853;5841;100,0;31;31;0;0;100,0;Totalt i retning TROMSDALEN;5035;312;80;110;52;70;67;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5226;4774;5678;100,0;31;31;0;0;100,0;Totalt i retning KROKEN;4956;271;72;102;43;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10573;9628;11518;100,0;31;31;0;0;100,0;Totalt;9991;582;152;213;95;123;117;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5024;4647;5401;100,0;31;31;0;0;100,0;1;4688;335;87;113;57;78;74;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4983;4653;5313;100,0;31;31;0;0;100,0;2;4682;300;82;110;49;59;56;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5024;4647;5401;100,0;31;31;0;0;100,0;Totalt i retning TROMSDALEN;4688;335;87;113;57;78;74;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4983;4653;5313;100,0;31;31;0;0;100,0;Totalt i retning KROKEN;4682;300;82;110;49;59;56;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;10006;9302;10710;100,0;31;31;0;0;100,0;Totalt;9371;635;169;224;106;137;130;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5225;4820;5630;100,0;28;28;0;1;100,0;1;4872;353;92;123;62;76;73;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5285;4904;5666;100,0;28;28;0;0;100,0;2;4959;326;86;123;57;60;57;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5224;4819;5629;100,0;28;28;0;0;100,0;Totalt i retning TROMSDALEN;4871;353;92;123;62;76;73;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5286;4905;5667;100,0;28;28;0;0;100,0;Totalt i retning KROKEN;4959;326;86;123;57;60;57;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;10510;9749;11271;100,0;28;28;0;0;100,0;Totalt;9831;679;178;246;119;136;130;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5380;5009;5751;100,0;31;31;0;5;99,9;1;4994;381;94;135;68;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5247;4937;5557;100,0;31;31;0;0;100,0;2;4909;338;93;125;59;62;58;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5380;5009;5751;100,0;31;31;0;5;99,9;Totalt i retning TROMSDALEN;4994;381;94;135;68;84;80;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5247;4937;5557;100,0;31;31;0;0;100,0;Totalt i retning KROKEN;4909;338;93;125;59;62;58;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10628;9951;11305;100,0;31;31;0;6;99,9;Totalt;9903;719;186;260;127;146;138;8
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;6293;-;-;-;-;-;-;-;-;1;5970;323;66;217;25;15;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;5889;-;-;-;-;-;-;-;-;2;5449;440;108;210;71;51;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;5889;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5449;440;108;210;71;51;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;6293;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;5970;323;66;217;25;15;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;12182;-;-;-;-;-;-;-;-;Totalt;11419;763;174;427;96;66;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;6523;-;-;-;-;-;-;-;-;1;6178;345;71;230;27;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;6176;-;-;-;-;-;-;-;-;2;5705;471;116;222;76;57;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;6176;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5705;471;116;222;76;57;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;6523;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6178;345;71;230;27;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;12699;-;-;-;-;-;-;-;-;Totalt;11883;816;187;452;103;74;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;6422;-;-;-;-;-;-;-;-;1;6075;347;72;231;27;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;6175;-;-;-;-;-;-;-;-;2;5694;481;119;227;77;58;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;6175;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5694;481;119;227;77;58;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;6422;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6075;347;72;231;27;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;12597;-;-;-;-;-;-;-;-;Totalt;11769;828;191;458;104;75;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;6382;-;-;-;-;-;-;-;-;1;6034;348;76;229;26;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;6129;-;-;-;-;-;-;-;-;2;5648;481;125;226;75;55;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;6129;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5648;481;125;226;75;55;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;6382;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6034;348;76;229;26;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;12511;-;-;-;-;-;-;-;-;Totalt;11682;829;201;455;101;72;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;6568;-;-;-;-;-;-;-;-;1;6205;363;79;241;27;16;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;6337;-;-;-;-;-;-;-;-;2;5840;497;130;236;77;54;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;6337;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5840;497;130;236;77;54;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;6568;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6205;363;79;241;27;16;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;12905;-;-;-;-;-;-;-;-;Totalt;12045;860;209;477;104;70;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;7284;-;-;-;-;-;-;-;-;1;6853;431;95;285;32;19;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;7065;-;-;-;-;-;-;-;-;2;6478;587;156;277;90;64;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;7065;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;6478;587;156;277;90;64;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;7284;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6853;431;95;285;32;19;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;14349;-;-;-;-;-;-;-;-;Totalt;13331;1018;251;562;122;83;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;5738;-;-;-;-;-;-;-;-;1;5343;395;85;266;28;16;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;6121;-;-;-;-;-;-;-;-;2;5587;534;140;262;80;52;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;6121;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5587;534;140;262;80;52;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;5738;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;5343;395;85;266;28;16;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;11859;-;-;-;-;-;-;-;-;Totalt;10930;929;225;528;108;68;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;6753;-;-;-;-;-;-;-;-;1;6356;397;88;262;30;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;6570;-;-;-;-;-;-;-;-;2;6027;543;145;257;84;57;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;6570;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;6027;543;145;257;84;57;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;6753;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6356;397;88;262;30;17;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;13323;-;-;-;-;-;-;-;-;Totalt;12383;940;233;519;114;74;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;7065;-;-;-;-;-;-;-;-;1;6664;401;88;263;31;19;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;6636;-;-;-;-;-;-;-;-;2;6085;551;146;254;88;63;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;6636;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;6085;551;146;254;88;63;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;7065;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6664;401;88;263;31;19;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;13701;-;-;-;-;-;-;-;-;Totalt;12749;952;234;517;119;82;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;6937;-;-;-;-;-;-;-;-;1;6560;377;83;247;29;18;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;6517;-;-;-;-;-;-;-;-;2;5998;519;137;239;83;60;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;6517;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5998;519;137;239;83;60;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;6937;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6560;377;83;247;29;18;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;13454;-;-;-;-;-;-;-;-;Totalt;12558;896;220;486;112;78;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;6973;-;-;-;-;-;-;-;-;1;6611;362;82;233;29;18;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;6445;-;-;-;-;-;-;-;-;2;5950;495;132;228;77;58;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;6445;-;-;-;-;-;-;-;-;Totalt i retning GIÆVERBUKTA;5950;495;132;228;77;58;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;6973;-;-;-;-;-;-;-;-;Totalt i retning LANGNESBAKKEN;6611;362;82;233;29;18;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;13418;-;-;-;-;-;-;-;-;Totalt;12561;857;214;461;106;76;-;-
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;6556;5877;7235;98,7;31;31;0;2;100,0;1;6249;305;63;203;25;14;14;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;6052;5484;6620;98,7;31;31;0;315;94,8;2;5333;405;105;193;76;30;27;3
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;6556;5877;7235;98,7;31;31;0;3;100,0;Totalt i retning LANGNESBAKKEN;6247;305;63;203;25;14;14;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;6052;5484;6620;98,7;31;31;0;313;94,8;Totalt i retning GIÆVERBUKTA;5334;405;106;193;76;30;27;3
49212V1126027;Postterminalen;FV862 S1D30 m46;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;12608;11365;13851;98,7;31;31;0;316;97,5;Totalt;11582;710;168;396;101;44;41;3
49212V1126027;Postterminalen;FV862 S1D30 m46;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;6588;5989;7187;100,0;31;31;0;4;99,9;1;6235;349;84;218;32;15;15;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;6147;5618;6676;100,0;31;31;0;221;96,4;2;5502;425;113;212;72;28;25;3
49212V1126027;Postterminalen;FV862 S1D30 m46;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;6588;5989;7187;100,0;31;31;0;4;99,9;Totalt i retning LANGNESBAKKEN;6235;349;84;218;32;15;15;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;6147;5618;6676;100,0;31;31;0;221;96,4;Totalt i retning GIÆVERBUKTA;5502;425;113;212;72;28;25;3
49212V1126027;Postterminalen;FV862 S1D30 m46;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;12735;11609;13861;100,0;31;31;0;225;98,2;Totalt;11736;774;197;431;104;43;40;3
